	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S107-PMC1888711	PMC1888711	5/2007	S107-PMC1888711	['supplementation with Vitamins C and E HAS BEEN SHOWN to have no effect on eclampsia, ALBEIT among well-nourished women [34,35].']	[('INCOMPLETE_EVIDENCE', 38), ('ANOMALY_CURIOUS_FINDING', 85)]	2	[('CHEBI_27300', 'vitamin D', 21, 'vitamins C'), ('PR_000004900', 'complement C3', 30, 'C'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 36, 'E')]
S6-PMC2581757	PMC2581757	11/2008	S6-PMC2581757	['a significant reduction in the incidence of Preeclampsia was FOUND in women AT RISK who were taking Vitamins C and E supplements [1].']	[('INCOMPLETE_EVIDENCE', 61), ('IMPORTANT_CONSIDERATION', 76)]	2	[('GO_0007128', 'meiotic prophase I', 44, 'preeclampsia'), ('CHEBI_27300', 'vitamin D', 100, 'vitamins C'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 115, 'E')]
S13-PMC2581757	PMC2581757	11/2008	S13-PMC2581757	['HOWEVER, in a recent review, antioxidant therapy HAS BEEN SUGGESTED and that the prophylactic supplementation of Vitamins C and E to Pregnant women is ASSOCIATED with reduced incidence of preeclampsia and decreased Placental and Endothelial dysfunction [9].']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 49), ('SUPERFICIAL_RELATIONSHIP', 151)]	3	[('CHEBI_27300', 'vitamin D', 113, 'vitamins C'), ('PR_000004900', 'complement C3', 122, 'C'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 128, 'E'), ('GO_0007565', 'female pregnancy', 133, 'pregnant'), ('UBERON_0001987', 'placenta', 215, 'placental'), ('UBERON_0001986', 'endothelium', 229, 'endothelial')]
S170-PMC2581757	PMC2581757	11/2008	S170-PMC2581757	['from our results we INFER the positive EFFECT of Vitamins C and E on retaining sod activity during Preeclampsia.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 20), ('SUPERFICIAL_RELATIONSHIP', 39)]	2	[('CHEBI_27300', 'vitamin D', 49, 'vitamins C'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 64, 'E'), ('GO_0007128', 'meiotic prophase I', 99, 'preeclampsia')]
S179-PMC2581757	PMC2581757	11/2008	S179-PMC2581757	['a comparison of these two groups REVEALED a significant difference (22–29%), which SHOWS that Vitamins C and E consumption PREVENTED the fall in Grx activity.']	[('INCOMPLETE_EVIDENCE', 33), ('INCOMPLETE_EVIDENCE', 83), ('SUPERFICIAL_RELATIONSHIP', 123)]	3	[('CHEBI_27300', 'vitamin D', 94, 'vitamins C'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 109, 'E'), ('PR_000008290', 'eukaryotic peptide chain release factor GTP-binding subunit ERF3A', 145, 'GRx')]
S187-PMC2581757	PMC2581757	11/2008	S187-PMC2581757	['[1] HAVE REPORTED that a significant reduction in the incidence of Preeclampsia was FOUND in women AT RISK who were taking a Vitamins C and E supplements.']	[('INCOMPLETE_EVIDENCE', 4), ('INCOMPLETE_EVIDENCE', 84), ('IMPORTANT_CONSIDERATION', 99)]	3	[('GO_0007128', 'meiotic prophase I', 67, 'preeclampsia'), ('CHEBI_27300', 'vitamin D', 125, 'vitamins C'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 140, 'E')]
S193-PMC2581757	PMC2581757	11/2008	S193-PMC2581757	['[9] SUGGEST the prophylactic use of Vitamins C and E before the 20th.']	[('INCOMPLETE_EVIDENCE', 4)]	1	[('CHEBI_27300', 'vitamin D', 36, 'vitamins C'), ('PR_000004900', 'complement C3', 45, 'C'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 51, 'E')]
S198-PMC2581757	PMC2581757	11/2008	S198-PMC2581757	['the activities of antioxidant enzymes were also INFLUENCED by the use of Vitamins C and E. the reduction of sod activity during the development of Preeclampsia was controlled as a CONSEQUENCE of Vitamin consumption: the decrease was FOUND TO BE 14% WHEREAS it was 23% in patients who had not used Vitamins C and E. the most prominent EFFECT of the use of these Vitamins was FOUND TO BE ASSOCIATED with the activity of Glutathione reductase.']	[('SUPERFICIAL_RELATIONSHIP', 48), ('PROBABLE_UNDERSTANDING', 180), ('ANOMALY_CURIOUS_FINDING', 233), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 249), ('SUPERFICIAL_RELATIONSHIP', 334), ('ANOMALY_CURIOUS_FINDING', 374), ('SUPERFICIAL_RELATIONSHIP', 386)]	7	[('CHEBI_27300', 'vitamin D', 73, 'vitamins C'), ('PR_000004900', 'complement C3', 82, 'C'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 88, 'E'), ('GO_0007128', 'meiotic prophase I', 147, 'preeclampsia'), ('CHEBI_33229', 'vitamin (role)', 195, 'vitamin'), ('CHEBI_27300', 'vitamin D', 297, 'vitamins C'), ('PR_000004900', 'complement C3', 306, 'C'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 312, 'E'), ('CHEBI_33277', 'gamma-tocotrienol', 361, 'vitamins'), ('CHEBI_16856', 'glutathione', 418, 'glutathione')]
S200-PMC2581757	PMC2581757	11/2008	S200-PMC2581757	['THUS, we conclude that use of Vitamins C and E DEFINITELY Controls certain IMPORTANT biochemical indices during the development of Preeclampsia, and that FURTHER STUDIES ARE NEEDED to DEVELOP STRATEGIES for the PREVENTION of Preeclampsia in women at high RISK.']	[('PROBABLE_UNDERSTANDING', 0), ('PROBABLE_UNDERSTANDING', 47), ('IMPORTANT_CONSIDERATION', 75), ('FUTURE_WORK', 154), ('FUTURE_WORK', 162), ('FUTURE_WORK', 184), ('FUTURE_WORK', 192), ('SUPERFICIAL_RELATIONSHIP', 211), ('IMPORTANT_CONSIDERATION', 255)]	9	[('CHEBI_27300', 'vitamin D', 30, 'vitamins C'), ('PR_000004900', 'complement C3', 39, 'C'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 45, 'E'), ('GO_0065007', 'biological regulation', 58, 'controls'), ('GO_0007128', 'meiotic prophase I', 131, 'preeclampsia'), ('GO_0007128', 'meiotic prophase I', 225, 'preeclampsia')]
S117-PMC2722583	PMC2722583	1/2009	S117-PMC2722583	['iron deficiency is an IMPORTANT RISK FACTOR for increased maternal mortality, low Birth weight and Preterm Delivery (brabin et al 2001) and the availability of calcium, Iodine, Folate and Vitamins A and D MAY Modulate fetal development (bartley et al 2005).']	[('IMPORTANT_CONSIDERATION', 22), ('SUPERFICIAL_RELATIONSHIP', 32), ('INCOMPLETE_EVIDENCE', 205)]	3	[('GO_0007567', 'parturition', 82, 'birth'), ('GO_0007565', 'female pregnancy', 99, 'preterm'), ('GO_0007567', 'parturition', 107, 'delivery'), ('CHEBI_24859', 'iodine atom', 169, 'iodine'), ('CHEBI_30863', '5-azaorotic acid', 177, 'folate'), ('CHEBI_27300', 'vitamin D', 188, 'vitamins A'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 203, 'D'), ('GO_0065007', 'biological regulation', 209, 'modulate')]
