OBO_ID (LABEL):	CHEBI_27300 (vitamin D)

IGNORANCE CATEGORY:	alternative_options_controversy

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
BMJ_2010_Apr_29_340_c1640	4/2010	S17-BMJ_2010_Apr_29_340_c1640	['this latitudinal gradient SEEMS environmentally RELATED BECAUSE the risk ASSOCIATED with latitude alters if People move after Birth.45a strong environmental CANDIDATE is the level of ambient regional ultraviolet radiation, acting EITHER directly OR through the generation of Vitamin D.6higher exposure to ultraviolet radiation,7higher Vitamin D intake,8and also higher Serum Vitamin D concentrations9seem to be ASSOCIATED with a reduced risk of onset of multiple sclerosis.']	[('ANOMALY_CURIOUS_FINDING', 26), ('SUPERFICIAL_RELATIONSHIP', 48), ('PROBABLE_UNDERSTANDING', 56), ('SUPERFICIAL_RELATIONSHIP', 73), ('INCOMPLETE_EVIDENCE', 157), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 230), ('SUPERFICIAL_RELATIONSHIP', 411)]	7	[('NCBITaxon_10088', 'Mus <genus>', 108, 'people'), ('GO_0007567', 'parturition', 126, 'birth'), ('CHEBI_27300', 'vitamin D', 275, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 335, 'vitamin D'), ('UBERON_0001977', 'blood serum', 369, 'serum'), ('CHEBI_27300', 'vitamin D', 375, 'vitamin D')]
BMJ_2010_Apr_29_340_c1640	4/2010	S18-BMJ_2010_Apr_29_340_c1640	['this EVIDENCE comes from both case-control and cohort studies and INDICATES that age of operation for such a PROTECTIVE EFFECT MIGHT include both childhood and early Adulthood.67891011\nexposure to ultraviolet radiation in early Life has NOT YET been formally examined but MIGHT be LINKED to excess risk of multiple sclerosis at Birth through seasonal deficiency in maternal Vitamin D concentrations.12A study of half siblings with multiple sclerosis has ALSO SHOWN that risk CAN be maternally MEDIATED.13pregnancy is a vulnerable time for Vitamin d deficiency BECAUSE of increased physiological needs and reduced maternal outdoor activity.14experimental data on Animal Fetal Development INDICATE that Cerebral White Matter is responsive to Vitamin D and that Oligodendrocytes in the Brain and Spinal Cord have Vitamin D Receptors.1516furthermore, maternal Vitamin D depletion alters Neurogenesis in the developing Rat Brain,17with subsequent altered Gene Expression in Adult Life.18a RECENT Genetic STUDY in Humans has FURTHER IMPLICATED Vitamin D as a strong environmental CANDIDATE by SHOWING direct functional INTERACTION with the major locus that determines susceptibility to multiple sclerosis.19ALTHOUGH Human EVIDENCE pertaining to fetal development HAS BEEN DIFFICULT to obtain, the body of RELATED EVIDENCE to date has led SOME to RECOMMEND Antenatal supplementation with Vitamin D to prevent multiple sclerosis.14\nAS an indicator of POSSIBLE Perinatal environmental exposures, such as ultraviolet radiation, individual studies in the northern hemisphere have examined month of Birth and risk of multiple sclerosis with VARIED results.2021222324a large RECENT pooled analysis of Births in the northern hemisphere, HOWEVER, SHOWED an excess of multiple sclerosis among People Born in may and a relative deficit among those Born in november; these results were stronger in familial cases and SUGGESTED INTERACTIONS between Genes and environment that are RELATED to climate and that MIGHT act during Gestation or shortly after Birth.12we EXAMINED month of Birth and risk of multiple sclerosis in australia.']	[('INCOMPLETE_EVIDENCE', 5), ('INCOMPLETE_EVIDENCE', 66), ('SUPERFICIAL_RELATIONSHIP', 109), ('SUPERFICIAL_RELATIONSHIP', 120), ('INCOMPLETE_EVIDENCE', 127), ('FULL_UNKNOWN', 237), ('INCOMPLETE_EVIDENCE', 272), ('SUPERFICIAL_RELATIONSHIP', 281), ('INCOMPLETE_EVIDENCE', 399), ('INCOMPLETE_EVIDENCE', 454), ('INCOMPLETE_EVIDENCE', 475), ('SUPERFICIAL_RELATIONSHIP', 493), ('PROBABLE_UNDERSTANDING', 560), ('INCOMPLETE_EVIDENCE', 687), ('INCOMPLETE_EVIDENCE', 984), ('INCOMPLETE_EVIDENCE', 1019), ('SUPERFICIAL_RELATIONSHIP', 1027), ('INCOMPLETE_EVIDENCE', 1074), ('INCOMPLETE_EVIDENCE', 1087), ('SUPERFICIAL_RELATIONSHIP', 1113), ('ANOMALY_CURIOUS_FINDING', 1199), ('ANOMALY_CURIOUS_FINDING', 1199), ('INCOMPLETE_EVIDENCE', 1216), ('INCOMPLETE_EVIDENCE', 1257), ('DIFFICULT_TASK', 1266), ('INCOMPLETE_EVIDENCE', 1299), ('SUPERFICIAL_RELATIONSHIP', 1299), ('INCOMPLETE_EVIDENCE', 1332), ('FUTURE_WORK', 1340), ('PROBABLE_UNDERSTANDING', 1424), ('INCOMPLETE_EVIDENCE', 1443), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 1629), ('INCOMPLETE_EVIDENCE', 1662), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 1723), ('INCOMPLETE_EVIDENCE', 1732), ('INCOMPLETE_EVIDENCE', 1899), ('SUPERFICIAL_RELATIONSHIP', 1909), ('SUPERFICIAL_RELATIONSHIP', 1961), ('INCOMPLETE_EVIDENCE', 1989), ('QUESTION_ANSWERED_BY_THIS_WORK', 2044)]	40	[('UBERON_0000113', 'post-juvenile adult stage', 166, 'adulthood'), ('UBERON_0000104', 'life cycle', 228, 'life'), ('GO_0007567', 'parturition', 328, 'birth'), ('CHEBI_27300', 'vitamin D', 374, 'vitamin D'), ('CHEBI_33229', 'vitamin (role)', 539, 'vitamin'), ('NCBITaxon_33208', 'Metazoa', 662, 'animal'), ('GO_0002065', 'columnar/cuboidal epithelial cell differentiation', 669, 'fetal development'), ('UBERON_0002437', 'cerebral hemisphere white matter', 701, 'cerebral white matter'), ('CHEBI_27300', 'vitamin D', 740, 'vitamin D'), ('CL_0000128', 'oligodendrocyte', 759, 'oligodendrocytes'), ('UBERON_0000955', 'brain', 783, 'brain'), ('UBERON_0002240', 'spinal cord', 793, 'spinal cord'), ('CHEBI_27300', 'vitamin D', 810, 'vitamin D'), ('PR_000001708', 'sphingosine 1-phosphate receptor 3', 810, 'vitamin D receptors'), ('CHEBI_27300', 'vitamin D', 856, 'vitamin D'), ('GO_0022008', 'neurogenesis', 883, 'neurogenesis'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 914, 'rat'), ('UBERON_0000955', 'brain', 918, 'brain'), ('GO_0010467', 'gene expression', 950, 'gene expression'), ('SO_0000704', 'gene', 950, 'gene'), ('UBERON_0000113', 'post-juvenile adult stage', 969, 'adult life'), ('SO_0000704', 'gene', 991, 'genetic'), ('NCBITaxon_9606', 'Homo sapiens', 1008, 'humans'), ('CHEBI_27300', 'vitamin D', 1038, 'vitamin D'), ('NCBITaxon_9606', 'Homo sapiens', 1210, 'human'), ('GO_0007567', 'parturition', 1350, 'antenatal'), ('CHEBI_27300', 'vitamin D', 1381, 'vitamin D'), ('GO_0036268', 'swimming', 1452, 'perinatal'), ('UBERON_0012101', 'perinatal stage', 1452, 'perinatal'), ('GO_0007567', 'parturition', 1587, 'birth'), ('GO_0007567', 'parturition', 1688, 'births'), ('NCBITaxon_10088', 'Mus <genus>', 1777, 'people'), ('GO_0007567', 'parturition', 1784, 'born'), ('GO_0007567', 'parturition', 1831, 'born'), ('SO_0000704', 'gene', 1930, 'genes'), ('GO_0007565', 'female pregnancy', 2006, 'gestation'), ('GO_0007567', 'parturition', 2033, 'birth'), ('GO_0007567', 'parturition', 2062, 'birth')]
BMJ_2010_Apr_29_340_c1640	4/2010	S84-BMJ_2010_Apr_29_340_c1640	['we could not examine the Vitamin D status of the fetus directly but INSTEAD chose the ambient ultraviolet radiation level experienced by the mother during Gestation.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 68)]	1	[('CHEBI_27300', 'vitamin D', 25, 'vitamin D'), ('GO_0007565', 'female pregnancy', 155, 'gestation')]
BMJ_2010_Apr_29_340_c1640	4/2010	S100-BMJ_2010_Apr_29_340_c1640	['the first trimester is also a sensitive period with regard to Prenatal Thymocyte differentiation, with Animal STUDIES SHOWING that chemicals such as Dioxin CAN alter this process, disrupt the development of central tolerance, and LEAD TO increased auto-reactive Peripheral T Cells.49FURTHERMORE, indirect EFFECTS of Vitamin D SHOULD BE CONSIDERED.']	[('INCOMPLETE_EVIDENCE', 110), ('INCOMPLETE_EVIDENCE', 118), ('INCOMPLETE_EVIDENCE', 156), ('SUPERFICIAL_RELATIONSHIP', 230), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 281), ('SUPERFICIAL_RELATIONSHIP', 305), ('FUTURE_WORK', 326), ('FUTURE_WORK', 336)]	8	[('GO_0007565', 'female pregnancy', 62, 'prenatal'), ('CL_0000893', 'thymocyte', 71, 'thymocyte'), ('NCBITaxon_33208', 'Metazoa', 103, 'animal'), ('CHEBI_4553', 'dihydroanhydropodorhizol', 149, 'dioxin'), ('CL_0000111', 'peripheral neuron', 262, 'peripheral T cells'), ('CHEBI_27300', 'vitamin D', 316, 'vitamin D')]
PMC1281283	10/2005	S153-PMC1281283	['HOWEVER, fish also contain Nutrients such as iron, Vitamin E, Selenium, and Long-Chain N-3 polyunsaturated Fatty Acids that MAY benefit Brain development (clarkson and strain 2003;national research council 2000;neuringer et al.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 124)]	2	[('CHEBI_33284', 'nutrient', 27, 'nutrients'), ('CHEBI_27300', 'vitamin D', 51, 'vitamin E'), ('CHEBI_27568', 'selenium atom', 62, 'selenium'), ('CHEBI_32805', 'cis-aconitic acid', 76, 'long-chain n-3'), ('CHEBI_35366', 'fatty acid', 107, 'fatty acids'), ('UBERON_0000955', 'brain', 136, 'brain')]
PMC1448690	4/2006	S301-PMC1448690	['in an investigation of WHETHER reduction in childhood infections OR change in diet COULD explain increases in asthma and atopic disease, seaton and devereux [178] FOUND that low intake of Vitamin C was ASSOCIATED with a sevenfold increase in the risk of bronchial hyper-reactivity; by CONTRAST, those with the lowest intake of saturated fats had a tenfold lower risk.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 23), ('INCOMPLETE_EVIDENCE', 83), ('INCOMPLETE_EVIDENCE', 163), ('SUPERFICIAL_RELATIONSHIP', 202), ('ANOMALY_CURIOUS_FINDING', 285)]	5	[('CHEBI_27300', 'vitamin D', 188, 'vitamin C')]
PMC1481554	4/2006	S34-PMC1481554	['d (Cholecalciferol)ε250 iu250 iu5 μg* Calcium 300 mg250 mg1000–1300 mg* Biotin 030 μg- chromium 025 μg29–30 μg* manganese 05 mg2 mg* Molybdenum 025 μg50 μg Selenium 025 μg60 μg pill size smalllarge\n* adequate intake\n** applies only to pregvit®\nψvit a – 1 international unit (iu) of Retinol is equivalent to 0.3 μg Retinol (750 μg of Retinol is 2,500 iu of Retinol)\n2 μg of supplemental β-Carotene is equivalent to 1 μg Retinol3 (page 92 & 565)\nξvit e – 1 international unite (iu) is equivalent to 0.67 μg of Α-Tocopherol (15 mg is equivalent to 22,388 iu)\nHOWEVER, DIFFERENT conversion factors are used for DIFFERENT forms of Vitamin E\nε vit d – 1 iu is equivalent to 0.025 μg of Cholecalciferol (5 μg is equivalent to 200 iu)\n*** please note : since the completion of this study a new formulation of materna was introduced containing 27 mg of elemental iron.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 556), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 565), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 607)]	3	[('CHEBI_52550', 'theopalauamide', 3, 'cholecalciferol'), ('CHEBI_31341', 'calcium dihydroxide', 38, 'Calcium'), ('CHEBI_15956', 'biotin', 72, 'Biotin'), ('UBERON_0002150', 'superior cerebellar peduncle', 133, 'Molybdenum'), ('CHEBI_27568', 'selenium atom', 156, 'Selenium'), ('CHEBI_26536', 'retinoic acid', 282, 'retinol'), ('CHEBI_26536', 'retinoic acid', 314, 'retinol'), ('CHEBI_26536', 'retinoic acid', 333, 'retinol'), ('CHEBI_26536', 'retinoic acid', 356, 'retinol'), ('CHEBI_23042', 'carotene', 388, 'carotene'), ('CHEBI_69514', 'rubinaphthin A methyl ester', 419, 'retinol3'), ('CHEBI_27725', 'butin', 508, 'α-tocopherol'), ('CHEBI_27300', 'vitamin D', 626, 'vitamin E'), ('CHEBI_52550', 'theopalauamide', 680, 'cholecalciferol')]
PMC2151954	10/2007	S175-PMC2151954	['for example, low maternal Vitamin D levels HAVE BEEN ASSOCIATED with altered Birth anthropometry, with SOME STUDIES FINDING an ASSOCIATION between Vitamin D deficiency and larger Birth weight and length [29], WHILE others HAVE SHOWN an ASSOCIATION between lower maternal Vitamin D levels and shorter Gestation and smaller Knee-Heel length (a component of Birth length) [22].']	[('INCOMPLETE_EVIDENCE', 43), ('SUPERFICIAL_RELATIONSHIP', 53), ('INCOMPLETE_EVIDENCE', 103), ('INCOMPLETE_EVIDENCE', 116), ('SUPERFICIAL_RELATIONSHIP', 127), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 209), ('INCOMPLETE_EVIDENCE', 222), ('SUPERFICIAL_RELATIONSHIP', 236)]	8	[('CHEBI_27300', 'vitamin D', 26, 'vitamin D'), ('GO_0007567', 'parturition', 77, 'birth'), ('CHEBI_27300', 'vitamin D', 147, 'vitamin D'), ('GO_0007567', 'parturition', 179, 'birth'), ('CHEBI_27300', 'vitamin D', 271, 'vitamin D'), ('GO_0007565', 'female pregnancy', 300, 'gestation'), ('UBERON_0001485', 'knee joint', 322, 'knee-heel'), ('GO_0007567', 'parturition', 355, 'birth')]
PMC2290997	4/2008	S16-PMC2290997	['ALTHOUGH most of the health-promoting benefits of sun exposure are THOUGHT TO occur through Vitamin D Photosynthesis, there MAY BE OTHER health benefits that have gone largely OVERLOOKED in the DEBATE over HOW much sun is NEEDED for good health [see “other sun-dependent pathways,” p. a165].']	[('ANOMALY_CURIOUS_FINDING', 0), ('INCOMPLETE_EVIDENCE', 67), ('INCOMPLETE_EVIDENCE', 124), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 131), ('INCOMPLETE_EVIDENCE', 176), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 194), ('EXPLICIT_QUESTION', 206), ('IMPORTANT_CONSIDERATION', 222)]	8	[('CHEBI_27300', 'vitamin D', 92, 'vitamin D'), ('GO_0006654', 'phosphatidic acid biosynthetic process', 102, 'photosynthesis')]
PMC2290997	4/2008	S32-PMC2290997	['in the july 2000 issue of the journal of Human Evolution , california academy of sciences anthropologists nina jablonski and george chaplin wrote that BECAUSE dark skin REQUIRES about five to six times more solar exposure than pale skin for equivalent Vitamin D Photosynthesis, and because the intensity of uvb radiation declines with increasing latitude, one could surmise that skin lightening was an evolutionary adaptation that allowed for optimal survival in low-uvr climes, ASSUMING a traditional diet and outdoor lifestyle.']	[('PROBABLE_UNDERSTANDING', 151), ('IMPORTANT_CONSIDERATION', 169), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 479)]	3	[('NCBITaxon_10088', 'Mus <genus>', 41, 'Human'), ('GO_0006983', 'ER overload response', 47, 'Evolution'), ('CHEBI_27300', 'vitamin D', 252, 'vitamin D'), ('GO_0006654', 'phosphatidic acid biosynthetic process', 262, 'photosynthesis')]
